,128,256,512,1024,2048,4096,8192
-12.0,1.2400676012039185,0.7091561555862427,0.14270219206809998,0.100722536444664,0.10399463027715683,0.11693568527698517,0.20668770372867584
-11.692307692307692,1.1878174543380737,0.6263875365257263,0.14193350076675415,0.10907239466905594,0.12520325183868408,0.14222043752670288,0.21503686904907227
-11.384615384615385,1.1399446725845337,0.5605972409248352,0.13882270455360413,0.11401907354593277,0.1258085072040558,0.19395098090171814,0.2815280556678772
-11.076923076923077,1.0895793437957764,0.5200114250183105,0.16821712255477905,0.13182085752487183,0.16944557428359985,0.2619277238845825,0.34423062205314636
-10.76923076923077,1.0441935062408447,0.49907612800598145,0.186610147356987,0.1818707138299942,0.22706100344657898,0.3303757607936859,0.38386106491088867
-10.461538461538462,1.016004204750061,0.48552653193473816,0.22638855874538422,0.2141244113445282,0.32534533739089966,0.37645643949508667,0.4530380368232727
-10.153846153846153,0.9861443638801575,0.5199493169784546,0.2964347004890442,0.31799617409706116,0.41664546728134155,0.46927231550216675,0.5506712794303894
-9.846153846153847,0.9678689241409302,0.5809422135353088,0.41204753518104553,0.47975441813468933,0.5022143721580505,0.573781430721283,0.6760505437850952
-9.538461538461538,0.9824527502059937,0.6738874912261963,0.5489313006401062,0.5681962966918945,0.6084248423576355,0.6813074350357056,0.8350532650947571
-9.23076923076923,1.0072777271270752,0.7748966217041016,0.6797304153442383,0.6684000492095947,0.7052732110023499,0.7999793291091919,1.0257829427719116
-8.923076923076923,1.0312284231185913,0.8571575284004211,0.7925387620925903,0.7779092788696289,0.8484315276145935,1.0600422620773315,1.3325321674346924
-8.615384615384615,1.0502943992614746,0.9520278573036194,0.8773601651191711,0.8761265873908997,1.0404914617538452,1.3261096477508545,1.5929926633834839
-8.307692307692307,1.0864661931991577,1.0161983966827393,0.9955116510391235,1.0630848407745361,1.2775232791900635,1.562719464302063,1.8970701694488525
-8.0,1.1401340961456299,1.091988444328308,1.13106369972229,1.3421937227249146,1.5311068296432495,1.7876873016357422,2.0809197425842285
-7.692307692307692,1.179654836654663,1.1909103393554688,1.3148751258850098,1.550895094871521,1.7884535789489746,2.0168116092681885,2.30249285697937
-7.384615384615384,1.2829419374465942,1.393317699432373,1.5824270248413086,1.7812970876693726,1.9883919954299927,2.3025388717651367,2.302170515060425
-7.076923076923077,1.400172472000122,1.5776114463806152,1.8017299175262451,1.9776321649551392,2.3025848865509033,2.302400588989258,2.302262544631958
-6.769230769230769,1.576484203338623,1.9089133739471436,2.039346694946289,2.1362807750701904,2.3025388717651367,2.3025848865509033,2.3023085594177246
-6.461538461538462,1.9230403900146484,2.0393056869506836,2.1505510807037354,2.3025848865509033,2.3025848865509033,2.302354574203491,2.30249285697937
-6.153846153846153,2.079033851623535,2.2635655403137207,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.30249285697937
-5.846153846153846,2.3025848865509033,2.3025388717651367,2.3025848865509033,2.3025848865509033,2.3025388717651367,2.3025388717651367,2.30249285697937
-5.538461538461538,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3025388717651367,2.3025848865509033,2.3025848865509033,2.3025848865509033
-5.23076923076923,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3025388717651367,2.3025848865509033,2.3025848865509033,2.30249285697937
-4.9230769230769225,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3025388717651367,2.3025848865509033,2.3024468421936035
-4.615384615384615,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3025388717651367,2.3025388717651367
-4.3076923076923075,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.30249285697937
-4.0,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3025388717651367,2.3025848865509033,2.302400588989258,2.3025388717651367
-3.6923076923076916,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3025388717651367,2.3025848865509033
-3.3846153846153832,2.3025848865509033,2.3025388717651367,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3024468421936035,2.3025848865509033
-3.0769230769230766,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.30249285697937,2.3025388717651367
-2.7692307692307683,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3025388717651367,2.3025848865509033,2.3025848865509033
-2.4615384615384617,2.3025388717651367,2.3025848865509033,2.3025848865509033,2.3025388717651367,2.3025388717651367,2.30249285697937,2.3025848865509033
-2.1538461538461533,2.3025848865509033,2.3025848865509033,2.3025388717651367,2.3025848865509033,2.3025388717651367,2.3025848865509033,2.3025388717651367
-1.846153846153845,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3025848865509033
-1.5384615384615383,2.3025388717651367,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3025848865509033,2.3025388717651367,2.3025388717651367
